Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CUBO:Zone Mean Air Temperature [C](TimeStep) 
 05/15  09:25:00,36.7,26.89118045075383 
 05/15  09:26:00,36.7,26.89944294138591 
 05/15  09:27:00,36.7,26.907831624778634 
 05/15  09:28:00,36.8,26.916355321260568 
 05/15  09:29:00,36.8,26.925005512167317 
 05/15  09:30:00,36.8,26.93377393165927 
 05/15  09:31:00,36.8,26.942655970133476 
 05/15  09:32:00,36.9,26.9516594705422 
 05/15  09:33:00,36.9,26.960777356222458 
 05/15  09:34:00,36.9,26.970003233012793 
 05/15  09:35:00,37.0,26.97934414405297 
 05/15  09:36:00,37.0,26.98879318391535 
 05/15  09:37:00,37.0,26.998354712413505 
 05/15  09:38:00,37.0,27.008030531392325 
 05/15  09:39:00,37.1,27.017808950983902 
 05/15  09:40:00,37.1,27.02769280888443 
 05/15  09:41:00,37.1,27.03768431090569 
 05/15  09:42:00,37.1,27.047782708621934 
 05/15  09:43:00,37.2,27.05798569710187 
 05/15  09:44:00,37.2,27.068290729310416 
 05/15  09:45:00,37.2,27.078695557751637 
 05/15  09:46:00,37.2,27.089198298600053 
 05/15  09:47:00,37.3,27.099797343166703 
 05/15  09:48:00,37.3,27.110491268412087 
 05/15  09:49:00,37.3,27.121278780422482 
 05/15  09:50:00,37.3,27.132158682452076 
 05/15  09:51:00,37.4,27.143139914252657 
 05/15  09:52:00,37.4,27.15421543993345 
 05/15  09:53:00,37.4,27.16537889307817 
 05/15  09:54:00,37.4,27.17663746405434 
 05/15  09:55:00,37.4,27.187984352337853 
 05/15  09:56:00,37.5,27.199424046744944 
 05/15  09:57:00,37.5,27.21094839970902 
 05/15  09:58:00,37.5,27.222561818430716 
 05/15  09:59:00,37.5,27.234256536162757 
 05/15  10:00:00,37.6,27.24603742736308 
 05/15  10:01:00,37.6,27.257907084910812 
 05/15  10:02:00,37.6,27.269854483677594 
 05/15  10:03:00,37.6,27.281883127163116 
 05/15  10:04:00,37.6,27.293995655190628 
 05/15  10:05:00,37.6,27.306191591205216 
 05/15  10:06:00,37.7,27.318468834994352 
 05/15  10:07:00,37.7,27.330825024989593 
 05/15  10:08:00,37.7,27.34325809254503 
 05/15  10:09:00,37.7,27.35576632528084 
 05/15  10:10:00,37.7,27.368348276119296 
 05/15  10:11:00,37.7,27.381002673017157 
 05/15  10:12:00,37.7,27.39372836308222 
 05/15  10:13:00,37.8,27.406524281844547 
 05/15  10:14:00,37.8,27.41938943451778 
 05/15  10:15:00,37.8,27.432322882051924 
 05/15  10:16:00,37.8,27.44532372951012 
 05/15  10:17:00,37.8,27.45840117482985 
 05/15  10:18:00,37.8,27.47154822694502 
 05/15  10:19:00,37.8,27.48475866207738 
 05/15  10:20:00,37.8,27.498039861224235 
 05/15  10:21:00,37.9,27.511385091359646 
 05/15  10:22:00,37.9,27.524788948296408 
 05/15  10:23:00,37.9,27.538259566780432 
 05/15  10:24:00,37.9,27.551790682305246 
 05/15  10:25:00,37.9,27.565387262554683 
 05/15  10:26:00,37.9,27.5790414252727 
 05/15  10:27:00,37.9,27.592757916654147 
 05/15  10:28:00,37.9,27.606529170942213 
 05/15  10:29:00,37.9,27.620360335379445 
 05/15  10:30:00,38.0,27.634244104952543 
 05/15  10:31:00,38.0,27.648185837100584 
 05/15  10:32:00,38.0,27.662188397382586 
 05/15  10:33:00,38.0,27.676240900314404 
 05/15  10:34:00,38.0,27.69034714508897 
 05/15  10:35:00,38.0,27.704509945223812 
 05/15  10:36:00,38.0,27.718728908485755 
 05/15  10:37:00,38.0,27.73299197809104 
 05/15  10:38:00,38.0,27.747303179309256 
 05/15  10:39:00,38.0,27.76166597309052 
 05/15  10:40:00,38.0,27.77608055445803 
 05/15  10:41:00,38.0,27.790545306101347 
 05/15  10:42:00,38.1,27.805058228122295 
 05/15  10:43:00,38.1,27.819617547883613 
 05/15  10:44:00,38.1,27.83422180982534 
 05/15  10:45:00,38.1,27.84886979396979 
 05/15  10:46:00,38.1,27.863560429362114 
 05/15  10:47:00,38.1,27.878292741086916 
 05/15  10:48:00,38.1,27.893065822681507 
 05/15  10:49:00,38.1,27.90787882053897 
 05/15  10:50:00,38.1,27.92273092278962 
 05/15  10:51:00,38.1,27.937621350089067 
 05/15  10:52:00,38.1,27.95254934786216 
 05/15  10:53:00,38.1,27.967514180013 
 05/15  10:54:00,38.1,27.98251512403126 
 05/15  10:55:00,38.1,27.99755146730913 
 05/15  10:56:00,38.1,28.012622504442334 
 05/15  10:57:00,38.1,28.027727535300496 
 05/15  10:58:00,38.1,28.042875936944558 
 05/15  10:59:00,38.1,28.058060673470877 
 05/15  11:00:00,38.1,28.07327559227681 
 05/15  11:01:00,38.1,28.08851819660772 
 05/15  11:02:00,38.1,28.103788085144735 
 05/15  11:03:00,38.1,28.119095505924097 
 05/15  11:04:00,38.1,28.13443415884927 
 05/15  11:05:00,38.0,28.149798394208197 
 05/15  11:06:00,38.0,28.165186051890256 
 05/15  11:07:00,38.0,28.18060707438303 
 05/15  11:08:00,38.0,28.19605544598085 
 05/15  11:09:00,38.0,28.21152588638596 
 05/15  11:10:00,38.0,28.227026609392414 
 05/15  11:11:00,37.9,28.24255128515417 
 05/15  11:12:00,37.9,28.258094910935682 
 05/15  11:13:00,37.9,28.27366606504865 
 05/15  11:14:00,37.9,28.289258671800553 
 05/15  11:15:00,37.9,28.304867889745882 
 05/15  11:16:00,37.9,28.320502427371796 
 05/15  11:17:00,37.8,28.336156270574868 
 05/15  11:18:00,37.8,28.35183471200179 
 05/15  11:19:00,37.8,28.367530016598156 
 05/15  11:20:00,37.8,28.383247175800747 
 05/15  11:21:00,37.8,28.398978752253104 
 05/15  11:22:00,37.7,28.414720019561496 
 05/15  11:23:00,37.7,28.430480264641158 
 05/15  11:24:00,37.7,28.44625398347101 
 05/15  11:25:00,37.7,28.462046842826 
 05/15  11:26:00,37.7,28.477851305151397 
 05/15  11:27:00,37.7,28.493672522341267 
 05/15  11:28:00,37.6,28.509503111665442 
 05/15  11:29:00,37.6,28.5253484835326 
 05/15  11:30:00,37.6,28.541201438958986 
 05/15  11:31:00,37.6,28.557067491440048 
 05/15  11:32:00,37.6,28.57293949189209 
 05/15  11:33:00,37.5,28.588822986661985 
 05/15  11:34:00,37.5,28.60471084052486 
 05/15  11:35:00,37.5,28.62060861465822 
 05/15  11:36:00,37.5,28.636509173424255 
 05/15  11:37:00,37.5,28.65241808214792 
 05/15  11:38:00,37.5,28.668328195745875 
 05/15  11:39:00,37.4,28.684245077128026 
 05/15  11:40:00,37.4,28.700161567560066 
 05/15  11:41:00,37.4,28.71608322459763 
 05/15  11:42:00,37.4,28.7320028751494 
 05/15  11:43:00,37.4,28.747926070741947 
 05/15  11:44:00,37.3,28.763845625333445 
 05/15  11:45:00,37.3,28.779767084987668 
 05/15  11:46:00,37.3,28.795683253354934 
 05/15  11:47:00,37.3,28.811599672293866 
 05/15  11:48:00,37.3,28.827509138577664 
 05/15  11:49:00,37.2,28.84341719154566 
 05/15  11:50:00,37.2,28.859316625035074 
 05/15  11:51:00,37.2,28.87521297776613 
 05/15  11:52:00,37.2,28.89109904482772 
 05/15  11:53:00,37.2,28.906980366215194 
 05/15  11:54:00,37.1,28.922849742447646 
 05/15  11:55:00,37.1,28.9387127164718 
 05/15  11:56:00,37.1,28.95456209818804 
 05/15  11:57:00,37.1,28.970403434807622 
 05/15  11:58:00,37.1,28.986229549220553 
 05/15  11:59:00,37.0,29.00204599380898 
 05/15  12:00:00,37.0,29.01784560768698 
 05/15  12:01:00,37.0,29.033633948919906 
 05/15  12:02:00,37.0,29.049403875726156 
 05/15  12:03:00,36.9,29.065160952029824 
 05/15  12:04:00,36.9,29.080898057733812 
 05/15  12:05:00,36.9,29.096620762527518 
 05/15  12:06:00,36.8,29.11232197033318 
 05/15  12:07:00,36.8,29.128007256312028 
 05/15  12:08:00,36.8,29.143669550557103 
 05/15  12:09:00,36.8,29.159304359049 
 05/15  12:10:00,36.7,29.17492113202882 
 05/15  12:11:00,36.7,29.19051447150608 
 05/15  12:12:00,36.7,29.206090108112964 
 05/15  12:13:00,36.6,29.22164057751665 
 05/15  12:14:00,36.6,29.23716098706427 
 05/15  12:15:00,36.6,29.252660503450514 
 05/15  12:16:00,36.6,29.268133585427876 
 05/15  12:17:00,36.5,29.283575780215667 
 05/15  12:18:00,36.5,29.298996057679318 
 05/15  12:19:00,36.5,29.314388586492505 
 05/15  12:20:00,36.5,29.32974870436664 
 05/15  12:21:00,36.4,29.34508523757305 
 05/15  12:22:00,36.4,29.360392294425903 
 05/15  12:23:00,36.4,29.37566517649277 
 05/15  12:24:00,36.3,29.390902577190293 
 05/15  12:25:00,36.3,29.406115055855942 
 05/15  12:26:00,36.3,29.421297006774306 
 05/15  12:27:00,36.3,29.436443442015058 
 05/15  12:28:00,36.2,29.451552706664387 
 05/15  12:29:00,36.2,29.466625003103886 
 05/15  12:30:00,36.2,29.481660941618138 
 05/15  12:31:00,36.2,29.4966710318171 
 05/15  12:32:00,36.1,29.511648993194154 
 05/15  12:33:00,36.1,29.526589207685287 
 05/15  12:34:00,36.1,29.541489588794526 
 05/15  12:35:00,36.2,29.55635006490626 
 05/15  12:36:00,36.2,29.571171065585208 
 05/15  12:37:00,36.2,29.585952861854338 
 05/15  12:38:00,36.3,29.60069545440031 
 05/15  12:39:00,36.3,29.61539864579301 
 05/15  12:40:00,36.3,29.630062121564333 
 05/15  12:41:00,36.3,29.644685498505055 
 05/15  12:42:00,36.4,29.65926834800069 
 05/15  12:43:00,36.4,29.673810208051307 
 05/15  12:44:00,36.4,29.68831059163749 
 05/15  12:45:00,36.4,29.702768994017617 
 05/15  12:46:00,36.5,29.717184899373468 
 05/15  12:47:00,36.5,29.73155778676456 
 05/15  12:48:00,36.5,29.74588713543684 
 05/15  12:49:00,36.6,29.760162343213178 
 05/15  12:50:00,36.6,29.77438926205102 
 05/15  12:51:00,36.6,29.78857287073524 
 05/15  12:52:00,36.6,29.80271450242681 
 05/15  12:53:00,36.7,29.81680331264099 
 05/15  12:54:00,36.7,29.830844391283364 
 05/15  12:55:00,36.7,29.84484208154283 
 05/15  12:56:00,36.7,29.858797324782714 
 05/15  12:57:00,36.8,29.872699112502062 
 05/15  12:58:00,36.8,29.886552407243908 
 05/15  12:59:00,36.8,29.900351392421793 
 05/15  13:00:00,36.8,29.91410339097832 
 05/15  13:01:00,36.9,29.92781299286422 
 05/15  13:02:00,36.9,29.941470682758993 
 05/15  13:03:00,36.9,29.95508146166191 
 05/15  13:04:00,36.9,29.968639166017052 
 05/15  13:05:00,36.9,29.982150757484543 
 05/15  13:06:00,37.0,29.995610592755813 
 05/15  13:07:00,37.0,30.00902550724867 
 05/15  13:08:00,37.0,30.02238965450017 
 05/15  13:09:00,37.0,30.035699608658668 
 05/15  13:10:00,37.0,30.048965852765583 
 05/15  13:11:00,37.1,30.06218417520367 
 05/15  13:12:00,37.1,30.07535131156812 
 05/15  13:13:00,37.1,30.088477385253075 
 05/15  13:14:00,37.1,30.101557838136674 
 05/15  13:15:00,37.1,30.114589187373912 
 05/15  13:16:00,37.2,30.12757128471529 
 05/15  13:17:00,37.2,30.140515898756277 
 05/15  13:18:00,37.2,30.153418768311642 
 05/15  13:19:00,37.2,30.16627615876429 
 05/15  13:20:00,37.2,30.179087613776826 
 05/15  13:21:00,37.3,30.191854540841547 
 05/15  13:22:00,37.3,30.204578789155814 
 05/15  13:23:00,37.3,30.217272153807436 
 05/15  13:24:00,37.3,30.229929821203047 
 05/15  13:25:00,37.3,30.242547531054246 
 05/15  13:26:00,37.4,30.2551244736935 
 05/15  13:27:00,37.4,30.267661841847833 
 05/15  13:28:00,37.4,30.28016135051878 
 05/15  13:29:00,37.4,30.292624581463635 
 05/15  13:30:00,37.4,30.305052864234703 
 05/15  13:31:00,37.4,30.31744734025291 
 05/15  13:32:00,37.5,30.32980903782237 
 05/15  13:33:00,37.5,30.342138916283556 
 05/15  13:34:00,37.5,30.35443788633222 
 05/15  13:35:00,37.5,30.36670681958606 
 05/15  13:36:00,37.5,30.378946554775172 
 05/15  13:37:00,37.5,30.39115790298978 
 05/15  13:38:00,37.6,30.40333152605166 
 05/15  13:39:00,37.6,30.415474403552068 
 05/15  13:40:00,37.6,30.42759273788726 
 05/15  13:41:00,37.6,30.439689138125786 
 05/15  13:42:00,37.6,30.451764118715467 
 05/15  13:43:00,37.6,30.463817605142005 
 05/15  13:44:00,37.7,30.475839485832104 
 05/15  13:45:00,37.7,30.487836179461198 
 05/15  13:46:00,37.7,30.49981349508174 
 05/15  13:47:00,37.7,30.51177374716973 
 05/15  13:48:00,37.7,30.523707081415694 
 05/15  13:49:00,37.7,30.535619436209778 
 05/15  13:50:00,37.7,30.54751609705854 
 05/15  13:51:00,37.8,30.559398999787113 
 05/15  13:52:00,37.8,30.571258052997067 
 05/15  13:53:00,37.8,30.58309900276526 
 05/15  13:54:00,37.8,30.594926979402935 
 05/15  13:55:00,37.8,30.60673365725388 
 05/15  13:56:00,37.8,30.61852516549041 
 05/15  13:57:00,37.8,30.63030640489353 
 05/15  13:58:00,37.9,30.642068715543438 
 05/15  13:59:00,37.9,30.65381796678635 
 05/15  14:00:00,37.9,30.665558880975887 
 05/15  14:01:00,37.9,30.67728267883021 
 05/15  14:02:00,37.9,30.688995122216117 
 05/15  14:03:00,37.9,30.70070084138054 
 05/15  14:04:00,37.9,30.71239099370434 
 05/15  14:05:00,37.9,30.724071264196283 
 05/15  14:06:00,37.9,30.735746215400237 
 05/15  14:07:00,37.9,30.747406966839048 
 05/15  14:08:00,37.9,30.75905914414015 
 05/15  14:09:00,37.9,30.770697118261843 
 05/15  14:10:00,37.9,30.782328276678292 
 05/15  14:11:00,37.9,30.79395747261907 
 05/15  14:12:00,37.9,30.80557552006993 
 05/15  14:13:00,37.9,30.81718767329347 
 05/15  14:14:00,37.9,30.828788015035357 
 05/15  14:15:00,37.9,30.840383727541077 
 05/15  14:16:00,37.9,30.8519795091095 
 05/15  14:17:00,37.9,30.863566053607627 
 05/15  14:18:00,37.9,30.875148497302053 
 05/15  14:19:00,37.9,30.886720827716136 
 05/15  14:20:00,37.9,30.898290124488508 
 05/15  14:21:00,37.9,30.909860992091 
 05/15  14:22:00,37.9,30.921424053838745 
 05/15  14:23:00,37.9,30.932984357850703 
 05/15  14:24:00,37.9,30.94453582158186 
 05/15  14:25:00,37.9,30.956085435724983 
 05/15  14:26:00,37.9,30.967627582564624 
 05/15  14:27:00,37.9,30.979169102340162 
 05/15  14:28:00,37.9,30.99071423749259 
 05/15  14:29:00,37.9,31.002253305901164 
 05/15  14:30:00,37.9,31.01379112399624 
 05/15  14:31:00,37.9,31.025321423312906 
 05/15  14:32:00,37.9,31.036851024719965 
 05/15  14:33:00,37.9,31.04837415592928 
 05/15  14:34:00,37.9,31.059897502332134 
 05/15  14:35:00,37.9,31.071425158725468 
 05/15  14:36:00,37.9,31.082947310966578 
 05/15  14:37:00,37.9,31.094468638583884 
 05/15  14:38:00,37.9,31.105982750820015 
 05/15  14:39:00,37.9,31.11749634049518 
 05/15  14:40:00,37.9,31.129003523131196 
 05/15  14:41:00,37.9,31.140510865505057 
 05/15  14:42:00,37.9,31.152012211731066 
 05/15  14:43:00,37.9,31.16351393706213 
 05/15  14:44:00,37.9,31.17500974995903 
 05/15  14:45:00,37.9,31.186505947582326 
 05/15  14:46:00,37.9,31.19800632847887 
 05/15  14:47:00,37.9,31.209500824408693 
 05/15  14:48:00,37.9,31.22099390470419 
 05/15  14:49:00,37.8,31.23247898599231 
 05/15  14:50:00,37.8,31.243962589112485 
 05/15  14:51:00,37.8,31.255438674614112 
 05/15  14:52:00,37.8,31.266913665530865 
 05/15  14:53:00,37.8,31.278381282149 
 05/15  14:54:00,37.8,31.289847779276897 
 05/15  14:55:00,37.8,31.301306767499597 
 05/15  14:56:00,37.8,31.312764442449076 
 05/15  14:57:00,37.8,31.32421436587095 
 05/15  14:58:00,37.8,31.335662698748816 
 05/15  14:59:00,37.8,31.3471029689609 
 05/15  15:00:00,37.8,31.358541311245304 
 05/15  15:01:00,37.8,31.369971229633077 
 05/15  15:02:00,37.8,31.381398838803225 
 05/15  15:03:00,37.7,31.39281762593241 
 05/15  15:04:00,37.7,31.404233688820476 
 05/15  15:05:00,37.7,31.41564050174813 
 05/15  15:06:00,37.7,31.4270441466718 
 05/15  15:07:00,37.7,31.43843808728148 
 05/15  15:08:00,37.7,31.449828389928616 
 05/15  15:09:00,37.7,31.461208509590946 
 05/15  15:10:00,37.6,31.472584497373415 
 05/15  15:11:00,37.6,31.483949801658767 
 05/15  15:12:00,37.6,31.49531045909249 
 05/15  15:13:00,37.6,31.50665991384452 
 05/15  15:14:00,37.6,31.518004189039452 
 05/15  15:15:00,37.6,31.529336726855487 
 05/15  15:16:00,37.6,31.54066353749329 
 05/15  15:17:00,37.5,31.551978062806853 
 05/15  15:18:00,37.5,31.563286300073912 
 05/15  15:19:00,37.5,31.57458169185788 
 05/15  15:20:00,37.5,31.585870221934048 
 05/15  15:21:00,37.5,31.597145334050154 
 05/15  15:22:00,37.5,31.608412997402606 
 05/15  15:23:00,37.4,31.61966665696435 
 05/15  15:24:00,37.4,31.630902112088233 
 05/15  15:25:00,37.4,31.64212909369167 
 05/15  15:26:00,37.4,31.653342714475336 
 05/15  15:27:00,37.4,31.664549132122115 
 05/15  15:28:00,37.3,31.675741392657415 
 05/15  15:29:00,37.3,31.686925040287836 
 05/15  15:30:00,37.3,31.69809321078739 
 05/15  15:31:00,37.3,31.709241492933824 
 05/15  15:32:00,37.3,31.720379441969584 
 05/15  15:33:00,37.3,31.731502056534595 
 05/15  15:34:00,37.2,31.742605198301423 
 05/15  15:35:00,37.2,31.753698132761325 
 05/15  15:36:00,37.2,31.76477549242608 
 05/15  15:37:00,37.2,31.775843051954492 
 05/15  15:38:00,37.2,31.786893615677286 
 05/15  15:39:00,37.1,31.797922379077875 
 05/15  15:40:00,37.1,31.808938572554357 
 05/15  15:41:00,37.1,31.81993699848501 
 05/15  15:42:00,37.1,31.830913376544512 
 05/15  15:43:00,37.1,31.841876804684482 
 05/15  15:44:00,37.0,31.85282183858678 
 05/15  15:45:00,37.0,31.863744012256156 
 05/15  15:46:00,37.0,31.874642126727796 
 05/15  15:47:00,37.0,31.88552694935091 
 05/15  15:48:00,36.9,31.896393303068706 
 05/15  15:49:00,36.9,31.90723642876021 
 05/15  15:50:00,36.9,31.918054772183048 
 05/15  15:51:00,36.9,31.928858831396777 
 05/15  15:52:00,36.9,31.93964325676446 
 05/15  15:53:00,36.8,31.950403170522584 
 05/15  15:54:00,36.8,31.961136927658025 
 05/15  15:55:00,36.8,31.971854923247655 
 05/15  15:56:00,36.8,31.982551765009507 
 05/15  15:57:00,36.7,31.993222542726865 
 05/15  15:58:00,36.7,32.00386557929123 
 05/15  15:59:00,36.7,32.014481062249835 
 05/15  16:00:00,36.7,32.0250696445 
 05/15  16:01:00,36.6,32.03563182642602 
 05/15  16:02:00,36.6,32.046178035156046 
 05/15  16:03:00,36.6,32.056702235621216 
 05/15  16:04:00,36.6,32.06719891036773 
 05/15  16:05:00,36.5,32.07766596684501 
 05/15  16:06:00,36.5,32.08810332419074 
 05/15  16:07:00,36.5,32.09851144876264 
 05/15  16:08:00,36.5,32.10889069833401 
 05/15  16:09:00,36.4,32.11924119730733 
 05/15  16:10:00,36.4,32.129562895199236 
 05/15  16:11:00,36.4,32.13985563784178 
 05/15  16:12:00,36.4,32.150119209247556 
 05/15  16:13:00,36.3,32.16035335060969 
 05/15  16:14:00,36.3,32.17055776913072 
 05/15  16:15:00,36.3,32.18073214385242 
 05/15  16:16:00,36.3,32.190876130817806 
 05/15  16:17:00,36.2,32.20098936780729 
 05/15  16:18:00,36.2,32.21107147845861 
 05/15  16:19:00,36.2,32.22112207568886 
 05/15  16:20:00,36.2,32.23114076447512 
 05/15  16:21:00,36.1,32.24112714410514 
 05/15  16:22:00,36.1,32.25107063808027 
 05/15  16:23:00,36.1,32.26097690959852 
 05/15  16:24:00,36.0,32.27085097460856 
 05/15  16:25:00,36.0,32.280694350374716 
 05/15  16:26:00,36.0,32.29050649047734 
 05/15  16:27:00,36.0,32.30027608548877 
 05/15  16:28:00,35.9,32.31000814399415 
 05/15  16:29:00,35.9,32.31970723359669 
 05/15  16:30:00,35.9,32.32937457608647 
 05/15  16:31:00,35.8,32.33899925998117 
 05/15  16:32:00,35.8,32.3485860511557 
 05/15  16:33:00,35.8,32.358139177356485 
 05/15  16:34:00,35.8,32.367649446972166 
 05/15  16:35:00,35.7,32.377122004719794 
 05/15  16:36:00,35.7,32.38656086762287 
 05/15  16:37:00,35.7,32.39595656604996 
 05/15  16:38:00,35.7,32.40531399641793 
 05/15  16:39:00,35.6,32.41462685171766 
 05/15  16:40:00,35.6,32.42390175400228 
 05/15  16:41:00,35.6,32.433132733083426 
 05/15  16:42:00,35.5,32.44232618102703 
 05/15  16:43:00,35.5,32.451475820629994 
 05/15  16:44:00,35.5,32.46058780338439 
 05/15  16:45:00,35.4,32.46965571412159 
 05/15  16:46:00,35.4,32.47868558808852 
 05/15  16:47:00,35.4,32.487670955607534 
 05/15  16:48:00,35.4,32.49660758285145 
 05/15  16:49:00,35.3,32.50550513047781 
 05/15  16:50:00,35.3,32.51435878554796 
 05/15  16:51:00,35.3,32.523164493665 
 05/15  16:52:00,35.2,32.531931546935816 
 05/15  16:53:00,35.2,32.54065475259977 
 05/15  16:54:00,35.2,32.54932978547844 
 05/15  16:55:00,35.2,32.557965716289694 
 05/15  16:56:00,35.1,32.56655725289104 
 05/15  16:57:00,35.1,32.575099998505515 
 05/15  16:58:00,35.1,32.58359275720408 
 05/15  16:59:00,35.0,32.59203608081812 
 05/15  17:00:00,35.0,32.60043090426124 
 05/15  17:01:00,35.0,32.60877796864059 
 05/15  17:02:00,34.9,32.61708794225502 
 05/15  17:03:00,34.9,32.62535516521662 
 05/15  17:04:00,34.9,32.633574366665776 
 05/15  17:05:00,34.9,32.64174359628601 
 05/15  17:06:00,34.8,32.64986287961547 
 05/15  17:07:00,34.8,32.65793279170037 
 05/15  17:08:00,34.8,32.66595381143209 
 05/15  17:09:00,34.7,32.67392619502374 
 05/15  17:10:00,34.7,32.681850030758895 
 05/15  17:11:00,34.7,32.68972530764813 
 05/15  17:12:00,34.7,32.69754169018707 
 05/15  17:13:00,34.6,32.70530506430994 
 05/15  17:14:00,34.6,32.71302067485349 
 05/15  17:15:00,34.6,32.72069031333916 
 05/15  17:16:00,34.5,32.72831371444234 
 05/15  17:17:00,34.5,32.735879750794155 
 05/15  17:18:00,34.5,32.74339357573983 
 05/15  17:19:00,34.5,32.75085991685283 
 05/15  17:20:00,34.4,32.75826995036671 
 05/15  17:21:00,34.4,32.765629147599796 
 05/15  17:22:00,34.4,32.772941821482945 
 05/15  17:23:00,34.3,32.780198711281166 
 05/15  17:24:00,34.3,32.787404936153955 
 05/15  17:25:00,34.3,32.794554328596256 
 05/15  17:26:00,34.3,32.80165369580288 
 05/15  17:27:00,34.2,32.808697211770806 
 05/15  17:28:00,34.2,32.81569145151115 
 05/15  17:29:00,34.2,32.82263029692149 
 05/15  17:30:00,34.1,32.829520075315244 
 05/15  17:31:00,34.1,32.836354543164326 
 05/15  17:32:00,34.1,32.843129634713655 
 05/15  17:33:00,34.0,32.84985519366798 
 05/15  17:34:00,34.0,32.856526607862 
 05/15  17:35:00,34.0,32.86313999564851 
 05/15  17:36:00,34.0,32.86970482125123 
 05/15  17:37:00,33.9,32.8762161079172 
 05/15  17:38:00,33.9,32.88266971177899 
 05/15  17:39:00,33.9,32.88906462157085 
 05/15  17:40:00,33.8,32.89540154956794 
 05/15  17:41:00,33.8,32.9016918720572 
 05/15  17:42:00,33.8,32.90793070143779 
 05/15  17:43:00,33.7,32.91411334912249 
 05/15  17:44:00,33.7,32.92023825032094 
 05/15  17:45:00,33.7,32.92630571698079 
 05/15  17:46:00,33.6,32.93231657708634 
 05/15  17:47:00,33.6,32.93827155320188 
 05/15  17:48:00,33.6,32.944171139437685 
 05/15  17:49:00,33.5,32.95001565430442 
 05/15  17:50:00,33.5,32.9558053079881 
 05/15  17:51:00,33.5,32.96154024290822 
 05/15  17:52:00,33.5,32.967209274027255 
 05/15  17:53:00,33.4,32.97281959146353 
 05/15  17:54:00,33.4,32.97837666201907 
 05/15  17:55:00,33.4,32.98388227938751 
 05/15  17:56:00,33.3,32.989336247956075 
 05/15  17:57:00,33.3,32.99472666274684 
 05/15  17:58:00,33.3,33.00005991554153 
 05/15  17:59:00,33.2,33.0053409593279 
 05/15  18:00:00,33.2,33.010560117352746 
 05/15  18:01:00,33.2,33.015723941051185 
 05/15  18:02:00,33.2,33.020825772023585 
 05/15  18:03:00,33.1,33.02587358572551 
 05/15  18:04:00,33.1,33.030860920304434 
 05/15  18:05:00,33.1,33.035795423351225 
 05/15  18:06:00,33.1,33.04067032757435 
 05/15  18:07:00,33.1,33.045492990262744 
 05/15  18:08:00,33.0,33.05025652029012 
 05/15  18:09:00,33.0,33.05496810269697 
 05/15  18:10:00,33.0,33.05962080825756 
 05/15  18:11:00,33.0,33.0642106674736 
 05/15  18:12:00,33.0,33.06873738430702 
 05/15  18:13:00,33.0,33.07321338485277 
 05/15  18:14:00,32.9,33.077633537031915 
 05/15  18:15:00,32.9,33.08199368663199 
 05/15  18:16:00,32.9,33.08629283702044 
 05/15  18:17:00,32.9,33.09053171372644 
 05/15  18:18:00,32.9,33.09472244206024 
 05/15  18:19:00,32.8,33.09885940838618 
 05/15  18:20:00,32.8,33.10293795676496 
 05/15  18:21:00,32.8,33.10695670105285 
 05/15  18:22:00,32.8,33.11091608505034 
 05/15  18:23:00,32.8,33.11481701894267 
 05/15  18:24:00,32.7,33.118660293278865 
 05/15  18:25:00,32.7,33.12244647872634 
 05/15  18:26:00,32.7,33.126175986044224 
 05/15  18:27:00,32.7,33.129849132904184 
 05/15  18:28:00,32.7,33.13346618227032 
 05/15  18:29:00,32.6,33.13702735978619 
 05/15  18:30:00,32.6,33.14053286213072 
 05/15  18:31:00,32.6,33.14398286281362 
 05/15  18:32:00,32.6,33.14737751740146 
 05/15  18:33:00,32.6,33.15071696830943 
 05/15  18:34:00,32.5,33.1540013489487 
 05/15  18:35:00,32.5,33.15723078714375 
 05/15  18:36:00,32.5,33.160405407870876 
 05/15  18:37:00,32.5,33.163525335422364 
 05/15  18:38:00,32.5,33.166590695099444 
 05/15  18:39:00,32.4,33.169601614518065 
 05/15  18:40:00,32.4,33.17255822459498 
 05/15  18:41:00,32.4,33.175460660270105 
 05/15  18:42:00,32.4,33.178309061012584 
 05/15  18:43:00,32.4,33.1811035711501 
 05/15  18:44:00,32.3,33.183844340054186 
 05/15  18:45:00,32.3,33.18653152220896 
 05/15  18:46:00,32.3,33.18916527718709 
 05/15  18:47:00,32.3,33.19174576955263 
 05/15  18:48:00,32.2,33.19427316870637 
 05/15  18:49:00,32.2,33.196747648685935 
 05/15  18:50:00,32.2,33.19915239311863 
 05/15  18:51:00,32.2,33.20148601595995 
 05/15  18:52:00,32.2,33.20375294293174 
 05/15  18:53:00,32.1,33.20595770166842 
 05/15  18:54:00,32.1,33.208103473616106 
 05/15  18:55:00,32.1,33.2101923520505 
 05/15  18:56:00,32.1,33.21222583828718 
 05/15  18:57:00,32.1,33.21420514456399 
 05/15  18:58:00,32.0,33.21613131674662 
 05/15  18:59:00,32.0,33.218005272591085 
 05/15  19:00:00,32.0,33.219827816623614 
 05/15  19:01:00,32.0,33.22159965348097 
 05/15  19:02:00,32.0,33.22332140260399 
 05/15  19:03:00,31.9,33.22499361237973 
 05/15  19:04:00,31.9,33.226616772302506 
